-16,-16,-16,-12,-8,-12,-4,-12,-4,-10,-2,-8,0,0,-8,-4,6,4,-16,-16,-16,-16,-10,-12,-4,0,-8,-4,-16,-8,-4,4,-4,-16,-2,-8,0,-16,-16,-16,-2,-16,0,-16,-10,8,-6,-8,-8,0,-8,-4,-4,4,-16,-16,-16,-12,-12,-4,-8,-6,-8,-4,-8,-4,-8,4,-4,-4,-4,-4
-16,-16,-16,-12,-8,-12,-6,-12,-4,-10,-2,-8,0,0,-8,-4,4,4,-16,-16,-16,-16,-10,-12,-8,0,-8,-4,-16,-8,-6,0,-4,-16,-4,-8,0,-16,-16,-16,-4,-16,0,-16,-12,8,-6,-8,-8,0,-8,-4,-4,4,-16,-16,-16,-12,-12,-6,-8,-6,-8,-4,-8,-6,-8,4,-4,-4,-4,-4
-16,-16,-16,-12,-8,-12,-8,-12,-4,-10,-2,-8,0,-4,-8,-4,0,0,-16,-16,-16,-16,-12,-16,-8,0,-8,-4,-16,-8,-8,0,-4,-16,-4,-8,0,-16,-16,-16,-4,-16,0,-16,-16,8,-6,-8,-8,0,-8,-8,-4,4,-16,-16,-16,-12,-12,-6,-8,-6,-8,-4,-8,-6,-8,-4,-4,-4,-4,-4
-16,-16,-16,-12,-8,-12,-8,-12,-4,-10,-2,-8,0,-4,-8,-4,0,0,-16,-16,-16,-16,-12,-16,-8,0,-8,-4,-16,-8,-8,0,-4,-16,-4,-8,-4,-16,-16,-16,-4,-16,0,-16,-16,8,-12,-8,-8,-4,-8,-8,-4,0,-16,-16,-16,-12,-12,-12,-8,-6,-8,-4,-8,-6,-8,-4,-4,-4,-4,-4
-16,-16,-16,-12,-8,-12,-8,-12,-4,-12,-2,-10,-4,-4,-8,-4,-4,0,-16,-16,-16,-16,-12,-16,-8,0,-8,-4,-16,-8,-8,0,-4,-16,-4,-8,-4,-16,-16,-16,-4,-16,-2,-16,-16,0,-12,-8,-10,-4,-8,-8,-8,0,-16,-16,-16,-12,-12,-12,-8,-6,-8,-8,-8,-8,-8,-4,-4,-4,-4,-10
-16,-16,-16,-12,-8,-12,-8,-12,-4,-12,-4,-10,-4,-8,-8,-4,-4,0,-16,-16,-16,-16,-12,-16,-8,0,-8,-4,-16,-8,-10,-4,-6,-16,-8,-8,-4,-16,-16,-16,-8,-16,-2,-16,-16,-4,-12,-8,-12,-4,-8,-8,-8,-4,-16,-16,-16,-12,-12,-12,-8,-8,-8,-8,-8,-8,-10,-4,-4,-4,-4,-10
-16,-16,-16,-12,-8,-12,-8,-12,-4,-12,-4,-10,-4,-8,-8,-4,-4,0,-16,-16,-16,-16,-16,-16,-8,-4,-8,-4,-16,-8,-10,-4,-6,-16,-8,-8,-4,-16,-16,-16,-8,-16,-4,-16,-16,-4,-12,-8,-12,-4,-10,-8,-8,-4,-16,-16,-16,-12,-12,-12,-8,-8,-8,-8,-8,-8,-10,-4,-4,-4,-8,-10
-16,-16,-16,-12,-8,-12,-8,-12,-4,-12,-4,-10,-4,-12,-8,-4,-4,0,-16,-16,-16,-16,-16,-16,-10,-4,-8,-4,-16,-8,-10,-4,-6,-16,-8,-16,-4,-16,-16,-16,-8,-16,-4,-16,-16,-4,-12,-8,-12,-4,-10,-8,-8,-4,-16,-16,-16,-12,-12,-16,-8,-8,-8,-8,-8,-8,-10,-4,-4,-4,-8,-10
-16,-16,-16,-12,-10,-12,-8,-12,-4,-12,-4,-10,-4,-12,-8,-4,-10,0,-16,-16,-16,-16,-16,-16,-12,-4,-8,-4,-16,-8,-10,-4,-6,-16,-8,-16,-4,-16,-16,-16,-12,-16,-6,-16,-16,-4,-12,-8,-12,-4,-10,-8,-8,-4,-16,-16,-16,-12,-12,-16,-8,-8,-8,-8,-8,-8,-10,-6,-4,-4,-8,-10
-16,-16,-16,-12,-10,-12,-8,-12,-4,-12,-4,-10,-4,-12,-8,-4,-10,0,-16,-16,-16,-16,-16,-16,-16,-4,-10,-4,-16,-8,-10,-6,-6,-16,-8,-16,-4,-16,-16,-16,-12,-16,-6,-16,-16,-4,-12,-8,-12,-4,-12,-8,-8,-4,-16,-16,-16,-12,-12,-16,-8,-8,-8,-8,-8,-8,-10,-6,-4,-4,-8,-10
-16,-16,-16,-12,-12,-12,-8,-12,-4,-12,-4,-10,-4,-12,-8,-4,-10,-4,-16,-16,-16,-16,-16,-16,-16,-8,-10,-4,-16,-8,-10,-6,-6,-16,-8,-16,-4,-16,-16,-16,-12,-16,-6,-16,-16,-4,-12,-8,-12,-4,-12,-8,-8,-4,-16,-16,-16,-12,-16,-16,-8,-8,-8,-8,-8,-8,-10,-6,-4,-6,-8,-12
-16,-16,-16,-12,-12,-12,-8,-12,-8,-12,-4,-10,-4,-12,-8,-4,-10,-4,-16,-16,-16,-16,-16,-16,-16,-8,-12,-4,-16,-8,-12,-6,-6,-16,-8,-16,-4,-16,-16,-16,-12,-16,-6,-16,-16,-4,-12,-8,-12,-4,-12,-8,-8,-4,-16,-16,-16,-12,-16,-16,-8,-8,-8,-10,-8,-8,-10,-6,-4,-6,-10,-12
-16,-16,-16,-12,-12,-12,-16,-12,-8,-12,-4,-10,-4,-12,-8,-4,-10,-6,-16,-16,-16,-16,-16,-16,-16,-8,-16,-4,-16,-8,-12,-6,-8,-16,-8,-16,-4,-16,-16,-16,-12,-16,-6,-16,-16,-4,-12,-8,-12,-4,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-10,-8,-8,-12,-6,-4,-6,-10,-12
-16,-16,-16,-12,-12,-12,-16,-12,-8,-12,-4,-10,-8,-16,-8,-8,-10,-8,-16,-16,-16,-16,-16,-16,-16,-8,-16,-4,-16,-8,-12,-6,-8,-16,-8,-16,-6,-16,-16,-16,-12,-16,-6,-16,-16,-4,-12,-8,-12,-8,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-10,-8,-8,-12,-6,-4,-6,-10,-12
-16,-16,-16,-12,-12,-12,-16,-12,-8,-12,-4,-12,-10,-16,-8,-8,-10,-8,-16,-16,-16,-16,-16,-16,-16,-8,-16,-4,-16,-8,-12,-6,-8,-16,-8,-16,-6,-16,-16,-16,-12,-16,-6,-16,-16,-4,-12,-12,-12,-8,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-12,-8,-8,-12,-6,-4,-6,-12,-12
-16,-16,-16,-12,-12,-12,-16,-12,-8,-12,-4,-12,-10,-16,-8,-8,-10,-8,-16,-16,-16,-16,-16,-16,-16,-8,-16,-4,-16,-16,-12,-6,-8,-16,-8,-16,-6,-16,-16,-16,-12,-16,-12,-16,-16,-8,-16,-12,-12,-8,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-12,-8,-8,-12,-6,-4,-6,-12,-12
-16,-16,-16,-16,-12,-12,-16,-12,-8,-12,-4,-12,-10,-16,-8,-8,-10,-8,-16,-16,-16,-16,-16,-16,-16,-8,-16,-4,-16,-16,-12,-6,-8,-16,-8,-16,-6,-16,-16,-16,-12,-16,-12,-16,-16,-8,-16,-12,-12,-10,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-12,-8,-8,-12,-6,-4,-6,-12,-12
-16,-16,-16,-16,-12,-12,-16,-12,-8,-12,-4,-16,-10,-16,-10,-8,-10,-8,-16,-16,-16,-16,-16,-16,-16,-8,-16,-4,-16,-16,-12,-6,-10,-16,-8,-16,-6,-16,-16,-16,-12,-16,-12,-16,-16,-8,-16,-16,-12,-10,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-12,-8,-8,-12,-8,-4,-8,-12,-12
-16,-16,-16,-16,-12,-12,-16,-12,-8,-16,-4,-16,-10,-16,-10,-8,-10,-8,-16,-16,-16,-16,-16,-16,-16,-8,-16,-8,-16,-16,-12,-6,-10,-16,-8,-16,-6,-16,-16,-16,-12,-16,-12,-16,-16,-8,-16,-16,-12,-10,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-12,-8,-8,-12,-8,-4,-8,-12,-12
-16,-16,-16,-16,-12,-12,-16,-12,-8,-16,-4,-16,-10,-16,-10,-8,-10,-8,-16,-16,-16,-16,-16,-16,-16,-8,-16,-8,-16,-16,-12,-6,-10,-16,-10,-16,-8,-16,-16,-16,-12,-16,-16,-16,-16,-8,-16,-16,-12,-10,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-12,-8,-10,-12,-10,-4,-8,-16,-12
-16,-16,-16,-16,-12,-12,-16,-12,-8,-16,-4,-16,-10,-16,-10,-8,-12,-8,-16,-16,-16,-16,-16,-16,-16,-8,-16,-10,-16,-16,-12,-6,-10,-16,-10,-16,-8,-16,-16,-16,-12,-16,-16,-16,-16,-8,-16,-16,-12,-10,-12,-8,-8,-8,-16,-16,-16,-12,-16,-16,-8,-8,-8,-12,-8,-10,-12,-10,-4,-8,-16,-12
,,,-16,-12,-12,-16,-12,-8,-16,-4,-16,-12,-16,-10,-10,-12,-8,,,,-16,-16,-16,-16,-8,-16,-10,-16,-16,-12,-6,-10,,-10,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-12,-12,-8,-8,-8,,,,-12,-16,-16,-8,-8,-8,-12,-8,-10,-16,-10,-4,-8,-16,-12
,,,-16,-12,-12,-16,-12,-8,-16,-4,-16,-12,-16,-12,-10,-16,-8,,,,-16,-16,-16,-16,-8,-16,-10,-16,-16,-12,-6,-12,,-10,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-12,-12,-8,-8,-8,,,,-12,-16,-16,-8,-8,-8,-12,-8,-10,-16,-10,-6,-8,-16,-12
,,,-16,-12,-12,-16,-12,-8,-16,-4,-16,-12,-16,-12,-12,-16,-8,,,,-16,-16,-16,-16,-8,-16,-10,-16,-16,-12,-6,-12,,-10,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-12,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-8,-12,-8,-10,-16,-12,-6,-8,-16,-12
,,,-16,-12,-12,-16,-12,-8,-16,-4,-16,-12,-16,-12,-12,-16,-8,,,,-16,-16,-16,-16,-8,-16,-10,-16,-16,-12,-6,-12,,-10,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-12,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-8,-12,-8,-10,-16,-12,-6,-8,-16,-12
,,,-12,-12,-16,-12,-8,-16,-4,-16,-12,-16,-12,-12,-16,-8,,,,,-16,-16,-16,-8,-16,-10,,-16,-12,-6,-12,,,-10,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-12,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-8,-12,-8,-10,-16,-12,-6,-8,-16,-12
,,,-12,,-16,-12,-8,-16,-8,-16,-12,-16,-12,-12,-16,-10,,,,,-16,-16,-16,-8,-16,-10,,-16,-16,-8,-12,,,-12,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-12,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-10,-12,-8,-12,-16,-12,-6,-8,-16,-12
,,,-12,,-16,-12,-8,-16,-8,-16,-12,-16,-16,-12,-16,-10,,,,,-16,-16,-16,-8,-16,-12,,-16,-16,-8,-12,,,-16,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-12,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-8,-12,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-8,-16,-12,-16,-16,-12,-16,-10,,,,,-16,-16,-16,-8,-16,-12,,-16,-16,-8,-12,,,-16,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-16,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-8,-12,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-8,-16,-12,-16,-16,-12,-16,-10,,,,,-16,-16,-16,-8,-16,-12,,-16,-16,-8,-12,,,-16,-16,-8,,,,-12,-16,-16,-16,-16,-8,-16,-16,-12,-16,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-8,-12,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-8,-16,-12,-16,-16,-12,-16,-10,,,,,-16,-16,-16,-8,-16,-12,,-16,-16,-8,-12,,,-16,-16,-8,,,,-12,,-16,-16,-16,-8,-16,-16,-12,-16,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-8,-12,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-10,-16,-12,-16,-16,-12,-16,-12,,,,,-16,-16,-16,-8,-16,-12,,-16,-16,-8,-16,,,-16,-16,-8,,,,-12,,-16,,-16,-8,-16,-16,-12,-16,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-8,-12,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-10,-16,-12,-16,-16,-12,-16,-16,,,,,-16,-16,-16,-8,-16,-12,,-16,-16,-8,-16,,,-16,-16,-8,,,,-12,,-16,,-16,-8,-16,-16,-12,-16,-12,-8,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-10,-12,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-10,-16,-12,-16,-16,-12,-16,-16,,,,,-16,,-16,-8,-16,-12,,-16,-16,-8,-16,,,-16,-16,-8,,,,-12,,-16,,,-8,-16,-16,-12,-16,-12,,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-10,-16,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,-16,,-16,-8,-16,-12,,-16,-16,-8,-16,,,-16,-16,-8,,,,-12,,-16,,,-8,-16,-16,-12,-16,-12,,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-10,-16,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,-16,,-16,-10,-16,-12,,-16,-16,-8,-16,,,-16,-16,-8,,,,-12,,-16,,,-8,-16,-16,-12,-16,-12,,-8,-8,,,,,-16,-16,-8,-8,-10,-16,-10,-16,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,-16,,-16,-10,-16,-12,,-16,-16,-10,-16,,,-16,-16,-8,,,,-12,,-16,,,-8,-16,-16,,-16,-12,,-8,-8,,,,,-16,-16,-8,,-10,-16,-10,-16,-16,-12,-6,-8,-16,-12
,,,-12,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,,,-16,-12,-16,-12,,-16,-16,-12,-16,,,-16,-16,-8,,,,-12,,-16,,,-8,-16,-16,,-16,-12,,-8,-8,,,,,-16,-16,-8,,-10,-16,-10,-16,-16,-12,-8,-8,-16,-16
,,,-12,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,,,-16,-12,-16,-12,,-16,-16,-12,-16,,,-16,,-8,,,,-12,,-16,,,-8,-16,-16,,-16,-12,,-8,-8,,,,,-16,,-8,,-10,-16,-10,-16,-16,-12,-8,-8,-16,-16
,,,-12,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,,,-16,-12,-16,-12,,-16,-16,-12,-16,,,-16,,-8,,,,,,-16,,,-8,-16,-16,,-16,-12,,-8,-8,,,,,-16,,-8,,-12,-16,-10,-16,-16,-12,-8,-8,-16,-16
,,,-12,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,,,,-12,-16,-12,,-16,-16,-12,-16,,,-16,,-8,,,,,,-16,,,-8,-16,-16,,-16,,,-8,-8,,,,,-16,,-8,,-12,-16,-10,-16,-16,-12,-8,-8,-16,-16
,,,,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,,,,-12,-16,-12,,-16,-16,-12,-16,,,-16,,-8,,,,,,-16,,,-8,-16,-16,,-16,,,,-8,,,,,,,-8,,-12,-16,-10,-16,-16,-16,-8,-8,-16,-16
,,,,,-16,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,,,,-12,-16,-12,,-16,-16,-16,-16,,,-16,,-8,,,,,,-16,,,-8,-16,-16,,-16,,,,-8,,,,,,,-8,,-12,-16,-10,-16,-16,-16,-8,-8,-16,-16
,,,,,,,-8,-16,-12,-16,-12,-16,-16,-12,-16,-16,,,,,,,,-12,,-12,,-16,-16,-16,-16,,,-16,,-8,,,,,,-16,,,-8,-16,-16,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,-16,-16
,,,,,,,-8,-16,-12,-16,-12,,-16,-12,-16,-16,,,,,,,,-12,,-12,,-16,-16,-16,-16,,,-16,,-8,,,,,,-16,,,-8,-16,-16,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,-16,-16
,,,,,,,-8,-16,-16,-16,-12,,-16,-12,-16,-16,,,,,,,,-12,,-12,,,-16,-16,-16,,,-16,,-8,,,,,,-16,,,-8,-16,-16,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,-16,-16
,,,,,,,-8,-16,-16,-16,-12,,-16,-12,-16,-16,,,,,,,,-12,,-12,,,-16,-16,-16,,,-16,,-8,,,,,,-16,,,-8,,-16,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,-16,-16
,,,,,,,-8,-16,-16,-16,-12,,-16,-12,-16,-16,,,,,,,,-12,,-12,,,-16,-16,-16,,,-16,,-8,,,,,,-16,,,-8,,-16,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,-16,-16
,,,,,,,-8,-16,-16,,-12,,-16,-12,-16,-16,,,,,,,,-12,,-12,,,-16,-16,-16,,,-16,,-8,,,,,,-16,,,-8,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,-16,-16
,,,,,,,-8,,-16,,-12,,-16,-12,-16,-16,,,,,,,,-12,,-12,,,-16,-16,-16,,,-16,,-8,,,,,,-16,,,-8,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,-16,-16
,,,,,,,-8,,-16,,-12,,-16,-12,-16,-16,,,,,,,,-12,,-12,,,-16,-16,-16,,,-16,,-8,,,,,,,,,-8,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,,-16
,,,,,,,-8,,-16,,-12,,-16,-12,-16,-16,,,,,,,,-12,,-12,,,-16,-16,-16,,,-16,,,,,,,,,,,-8,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,-16,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,-16,-12,-16,-16,,,,,,,,-12,,-12,,,-16,-16,-16,,,-16,,,,,,,,,,,,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,-16,-12,,-16,,,,,,,,-12,,-16,,,-16,-16,-16,,,-16,,,,,,,,,,,,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,-16,,,-16,,,,,,,,-12,,-16,,,-16,-16,-16,,,-16,,,,,,,,,,,,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,-16,,,-16,,,,,,,,-12,,-16,,,-16,-16,-16,,,-16,,,,,,,,,,,,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,-16,,,-16,,,,,,,,-12,,-16,,,-16,-16,-16,,,-16,,,,,,,,,,,,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,-16,,,-16,,,,,,,,-12,,-16,,,,-16,-16,,,-16,,,,,,,,,,,,,,,-16,,,,-8,,,,,,,,,-12,-16,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,-16,,,,,,,,-12,,-16,,,,-16,-16,,,,,,,,,,,,,,,,,,-16,,,,-8,,,,,,,,,-12,,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,-16,,,,,,,,-12,,-16,,,,-16,-16,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,-16,,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,-16,,,,,,,,-12,,-16,,,,-16,-16,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,-16,,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,-16,,,,,,,,-12,,-16,,,,-16,-16,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,-16,,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,-16,,,,,,,,-12,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,-16,,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,,,,,,,,,-12,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,-16,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,,,,,,,,,-12,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,,,,,,,,,-12,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,,,,,,,,,-12,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,,,,,,,,,-12,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,-16,-8,-8,,-16
,,,,,,,-8,,-16,,,,,,,,,,,,,,,,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,-16,-8,-8,,
,,,,,,,-8,,-16,,,,,,,,,,,,,,,,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,-16,-8,-8,,
,,,,,,,-8,,-16,,,,,,,,,,,,,,,,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,-16,,-8,,
,,,,,,,-8,,-16,,,,,,,,,,,,,,,,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,-16,,-8,,
,,,,,,,-8,,-16,,,,,,,,,,,,,,,,,-16,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,,,-8,,
,,,,,,,,,-16,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,-12,,,,,-8,,
,,,,,,,,,-16,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,-8,,
,,,,,,,,,-16,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,-8,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,
